code,mdy,utmx,utmy,depth_in_m,Info,color_hex,WKT,geometry,longitude,latitude
BW191,12/30/2008,779430.0,1439617.0,7.0,Construction House borewell 9th cross Sadashivanagara. No pumping.,#66BD63,MULTIPOINT ((77.5760982707768 13.0096436298249)),MULTIPOINT (77.5760982707768 13.0096436298249),77.5760982707768,13.0096436298249
BW192,12/30/2008,779615.0,1439830.0,6.8,House borewell10th main Sadashivanagara. No pumping.,#66BD63,MULTIPOINT ((77.5778224814578 13.0115508337746)),MULTIPOINT (77.5778224814578 13.0115508337746),77.5778224814578,13.0115508337746
BW193,12/30/2008,779201.0,1440102.0,6.0,Construction House borewell 9th cross Sadashivanagara. No pumping.,#66BD63,MULTIPOINT ((77.5740338202423 13.0140458355057)),MULTIPOINT (77.5740338202423 13.0140458355057),77.5740338202423,13.0140458355057
BW194,12/30/2008,779408.0,1439829.0,6.5,House borewell15th main 10th cross Sadashivanagara. No pumping.,#66BD63,MULTIPOINT ((77.575915376073 13.0115607482105)),MULTIPOINT (77.575915376073 13.0115607482105),77.575915376073,13.0115607482105
BW195,12/30/2008,779336.0,1440166.0,6.0,Openland Opposite CPRI Sadashivanagara no pumping.,#66BD63,MULTIPOINT ((77.5752835103879 13.0146116316394)),MULTIPOINT (77.5752835103879 13.0146116316394),77.5752835103879,13.0146116316394
BW196,12/30/2008,779680.0,1440086.0,6.5,Construction House borewell Sadashivanagara. No pumping.,#66BD63,MULTIPOINT ((77.5784452155486 13.013857456362)),MULTIPOINT (77.5784452155486 13.013857456362),77.5784452155486,13.013857456362
BW197,12/30/2008,779546.0,1440104.0,6.1,Construction House borewell Sadashivanagara. No pumping.,#66BD63,MULTIPOINT ((77.577212395043 13.0140323319733)),MULTIPOINT (77.577212395043 13.0140323319733),77.577212395043,13.0140323319733
BW198,12/30/2008,777652.0,1440219.0,9.8,ESI Hospital borewell  8 th main Malleswaram no pumping.,#D9EF8B,MULTIPOINT ((77.5597740678482 13.0152440383238)),MULTIPOINT (77.5597740678482 13.0152440383238),77.5597740678482,13.0152440383238
BW199,12/30/2008,777746.0,1439973.0,10.5,St.Peter Seminary borewell 8th main malleswaram no pumping.,#D9EF8B,MULTIPOINT ((77.5606172538003 13.0130132158899)),MULTIPOINT (77.5606172538003 13.0130132158899),77.5606172538003,13.0130132158899
BW2,12/24/2008,777544.0,1440703.0,4.8,Construction House K.N.Extension Yesawanthpur.,#66BD63,MULTIPOINT ((77.5588239627731 13.0196261382209)),MULTIPOINT (77.5588239627731 13.0196261382209),77.5588239627731,13.0196261382209
BW200,12/30/2008,777954.0,1439576.0,11.0,Church borewell 8th main road Malleswaram No pumping.,#D9EF8B,MULTIPOINT ((77.5624966597085 13.0094079434149)),MULTIPOINT (77.5624966597085 13.0094079434149),77.5624966597085,13.0094079434149
BW201,12/30/2008,777792.0,1439599.0,11.5,Church borewell 8th main road Malleswaram No pumping.,#D9EF8B,MULTIPOINT ((77.561006344047 13.0096304562596)),MULTIPOINT (77.561006344047 13.0096304562596),77.561006344047,13.0096304562596
BW202,12/30/2008,777788.0,1439682.0,12.4,Church borewell 8th main road Malleswaram No pumping.,#D9EF8B,MULTIPOINT ((77.5609771928055 13.0103806108448)),MULTIPOINT (77.5609771928055 13.0103806108448),77.5609771928055,13.0103806108448
BW203,12/30/2008,778370.0,1439586.0,9.9,Construction House borewell Kashimata Road malleswaram no pumping.,#D9EF8B,MULTIPOINT ((77.5663300429051 13.0094603904512)),MULTIPOINT (77.5663300429051 13.0094603904512),77.5663300429051,13.0094603904512
BW21,12/24/2008,777712.0,1441719.0,5.2,Public Borewell 2 nd cross Yesawanthpur.Pumping 2 Hr Morning and evening.,#66BD63,MULTIPOINT ((77.5604660879643 13.0287890093317)),MULTIPOINT (77.5604660879643 13.0287890093317),77.5604660879643,13.0287890093317
BW22,12/24/2008,777679.0,1441621.0,5.6,Public Borewell  Gokul extensionr.Pumping 2 Hr Morning and evening.,#66BD63,MULTIPOINT ((77.5601529453384 13.0279067201075)),MULTIPOINT (77.5601529453384 13.0279067201075),77.5601529453384,13.0279067201075
BW24,12/24/2008,777674.0,1441385.0,6.8,Construction House 5th Main  Gokul Extension,#66BD63,MULTIPOINT ((77.5600849645073 13.0257752415246)),MULTIPOINT (77.5600849645073 13.0257752415246),77.5600849645073,13.0257752415246
BW25,12/24/2008,777591.0,1441356.0,7.5,Construction House6th Main  Gokul Extension,#66BD63,MULTIPOINT ((77.559317571455 13.0255208214235)),MULTIPOINT (77.559317571455 13.0255208214235),77.559317571455,13.0255208214235
BW26,12/24/2008,777503.0,1441303.0,8.0,Public Borewell  Gokul extensionr.Pumping 2 Hr Morning and evening.,#66BD63,MULTIPOINT ((77.558501886423 13.0250500465139)),MULTIPOINT (77.558501886423 13.0250500465139),77.558501886423,13.0250500465139
BW27,12/24/2008,777476.0,1441450.0,17.0,House borewell Gokul 2 nd phase Pumping was on While measuring.,#F46D43,MULTIPOINT ((77.5582667675297 13.0263804466373)),MULTIPOINT (77.5582667675297 13.0263804466373),77.5582667675297,13.0263804466373
BW28,12/24/2008,777459.0,1441588.0,13.5,Public Borewell GovindaRao road..Pumping 2 Hr Morning and evening.1 hr before Pu,#D9EF8B,MULTIPOINT ((77.5581229458494 13.027628634411)),MULTIPOINT (77.5581229458494 13.027628634411),77.5581229458494,13.027628634411
BW29,12/24/2008,777369.0,1441576.0,8.2,Public Borewell  Gokul extensionr.Pumping 2 Hr Morning and evening.,#66BD63,MULTIPOINT ((77.5572926310934 13.027528417702)),MULTIPOINT (77.5572926310934 13.027528417702),77.5572926310934,13.027528417702
Bw3,12/24/2008,777625.0,1440806.0,4.5,Public Borewell K.N.Extension Yesawanthpur.Pumping 2 Hr Morning and evening.,#66BD63,MULTIPOINT ((77.5595797765222 13.0205492336595)),MULTIPOINT (77.5595797765222 13.0205492336595),77.5595797765222,13.0205492336595
BW31,12/24/2008,777264.0,1441528.0,5.6,House borewell K.N.Extension YPR.,#66BD63,MULTIPOINT ((77.5563207781801 13.0271043507709)),MULTIPOINT (77.5563207781801 13.0271043507709),77.5563207781801,13.0271043507709
BW32,12/24/2008,777302.0,1441420.0,6.0,House borewell Gokul Extension 1st Stage YPR.,#66BD63,MULTIPOINT ((77.5566608702421 13.0261252624499)),MULTIPOINT (77.5566608702421 13.0261252624499),77.5566608702421,13.0261252624499
BW33,12/24/2008,777318.0,1441376.0,5.8,House borewell Gokul Extension 1st Stage YPR.,#66BD63,MULTIPOINT ((77.5568042029481 13.0257263274663)),MULTIPOINT (77.5568042029481 13.0257263274663),77.5568042029481,13.0257263274663
BW34,12/24/2008,777348.0,1441300.0,3.8,House borewell K.N.Extension YPR.,#006837,MULTIPOINT ((77.5570735535905 13.0250370430224)),MULTIPOINT (77.5570735535905 13.0250370430224),77.5570735535905,13.0250370430224
BW35,12/24/2008,777443.0,1441247.0,2.0,House Openwell K.N.Extension YPR.No pumping.,#006837,MULTIPOINT ((77.5579438965272 13.0245496209734)),MULTIPOINT (77.5579438965272 13.0245496209734),77.5579438965272,13.0245496209734
BW36,12/24/2008,777488.0,1441044.0,12.0,House borewell K.N.Extension YPR.1/2 an hr before pump was off.,#D9EF8B,MULTIPOINT ((77.5583396598795 13.022711700322)),MULTIPOINT (77.5583396598795 13.022711700322),77.5583396598795,13.022711700322
BW37,12/24/2008,777362.0,1440748.0,9.0,Temple Pipeline road YPR.,#66BD63,MULTIPOINT ((77.5571513583814 13.020049199815)),MULTIPOINT (77.5571513583814 13.020049199815),77.5571513583814,13.020049199815
BW38,12/24/2008,777308.0,1440831.0,7.3,House Borewell Pipeline road YPR(Nanjappa reddy Colony.).,#66BD63,MULTIPOINT ((77.5566615450339 13.0208039003148)),MULTIPOINT (77.5566615450339 13.0208039003148),77.5566615450339,13.0208039003148
BW39,12/24/2008,777376.0,1441144.0,8.1,Construction House  K.N  Extension,#66BD63,MULTIPOINT ((77.557317057807 13.0236252492282)),MULTIPOINT (77.557317057807 13.0236252492282),77.557317057807,13.0236252492282
BW42,12/25/2008,777066.0,1440951.0,4.8,Public Borewell  Yesawanthpur.Pumping 2 Hr Morning and evening.,#66BD63,MULTIPOINT ((77.5544430845009 13.0219099236219)),MULTIPOINT (77.5544430845009 13.0219099236219),77.5544430845009,13.0219099236219
BW43,12/25/2008,776909.0,1440976.0,6.5,Public Borewell   railway Station Yesawanthpur.Pumping 2 Hr Morning and evening.,#66BD63,MULTIPOINT ((77.55299893106 13.0221500186758)),MULTIPOINT (77.55299893106 13.0221500186758),77.55299893106,13.0221500186758
BW44,12/25/2008,776884.0,1441145.0,5.0,Public Borewell  Ambedkar nagara Yesawanthpur.Pumping 2 Hr Morning and evening.,#66BD63,MULTIPOINT ((77.5527842444816 13.0236789782681)),MULTIPOINT (77.5527842444816 13.0236789782681),77.5527842444816,13.0236789782681
BW45,12/25/2008,777018.0,1441104.0,5.0,Public Borewell  Pipeline Yesawanthpur.Pumping 2 Hr Morning and evening.,#66BD63,MULTIPOINT ((77.5540150210678 13.0232964327678)),MULTIPOINT (77.5540150210678 13.0232964327678),77.5540150210678,13.0232964327678
BW46,12/25/2008,777210.0,1440981.0,4.5,House borewell L.n.Colony YPR.,#66BD63,MULTIPOINT ((77.5557725592518 13.0221678530454)),MULTIPOINT (77.5557725592518 13.0221678530454),77.5557725592518,13.0221678530454
BW47,12/25/2008,777286.0,1441092.0,8.0,Public Borewell  L.N Colony Yesawanthpur.Pumping 2 Hr Morning and evening.,#66BD63,MULTIPOINT ((77.5564830485598 13.0231636815288)),MULTIPOINT (77.5564830485598 13.0231636815288),77.5564830485598,13.0231636815288
BW48,12/25/2008,777246.0,1441296.0,6.0,Public Borewell 4 th Main  L.N Colony Yesawanthpur.Pumping 2 Hr Morning and even,#66BD63,MULTIPOINT ((77.5561334298982 13.0250101811489)),MULTIPOINT (77.5561334298982 13.0250101811489),77.5561334298982,13.0250101811489
BW49,12/25/2008,777081.0,1441318.0,4.2,Public Borewell B.K.Nagara Yesawanthpur.Pumping 2 Hr Morning and evening.,#66BD63,MULTIPOINT ((77.5546152782639 13.0252239143664)),MULTIPOINT (77.5546152782639 13.0252239143664),77.5546152782639,13.0252239143664
BW50,12/25/2008,777007.0,1441468.0,3.0,K.Venkatesh house borewell B.K.Nagara no pumping.,#006837,MULTIPOINT ((77.5539473889622 13.0265856849407)),MULTIPOINT (77.5539473889622 13.0265856849407),77.5539473889622,13.0265856849407
BW51,12/25/2008,776995.0,1441608.0,5.0,Opensite borewell Kesava theatre YPR. No pumping.,#66BD63,MULTIPOINT ((77.5538497974342 13.0278514875059)),MULTIPOINT (77.5538497974342 13.0278514875059),77.5538497974342,13.0278514875059
BW53,12/25/2008,777085.0,1441765.0,4.3,Public Borewell L.I.C. Colony Yesawanthpur.Pumping 2 Hr Morning and evening.,#66BD63,MULTIPOINT ((77.5546935516672 13.0292615953104)),MULTIPOINT (77.5546935516672 13.0292615953104),77.5546935516672,13.0292615953104
BW55,12/25/2008,777423.0,1441651.0,5.5,"Public Borewell H,M.T layout Pumping 2hr morning and evening.",#66BD63,MULTIPOINT ((77.5577971104607 13.0282010284206)),MULTIPOINT (77.5577971104607 13.0282010284206),77.5577971104607,13.0282010284206
BW56,12/25/2008,777522.0,1441762.0,6.0,School Borewell Gokul Extension  no pumping.,#66BD63,MULTIPOINT ((77.5587195369482 13.0291947530321)),MULTIPOINT (77.5587195369482 13.0291947530321),77.5587195369482,13.0291947530321
BW57,12/25/2008,777401.0,1442027.0,4.2,house Borewell H.M.T.Layout. No pumping.,#66BD63,MULTIPOINT ((77.5576293048953 13.0315996759456)),MULTIPOINT (77.5576293048953 13.0315996759456),77.5576293048953,13.0315996759456
BW58,12/25/2008,777279.0,1442107.0,3.0,house Borewell H.M.T.Layout. No pumping.,#006837,MULTIPOINT ((77.5565126786646 13.0323334655287)),MULTIPOINT (77.5565126786646 13.0323334655287),77.5565126786646,13.0323334655287
BW59,12/25/2008,777284.0,1442207.0,3.3,"Public Borewell H,M.T layout Pumping 2hr morning and evening.",#006837,MULTIPOINT ((77.5565680235479 13.0332363746387)),MULTIPOINT (77.5565680235479 13.0332363746387),77.5565680235479,13.0332363746387
BW6,12/24/2008,777814.0,1440786.0,3.8,Public Borewell Subedarapalya Yesawanthpur.Pumping 2 Hr Morning and evening.,#006837,MULTIPOINT ((77.5613191895919 13.0203513595893)),MULTIPOINT (77.5613191895919 13.0203513595893),77.5613191895919,13.0203513595893
BW60,12/25/2008,777168.0,1442238.0,4.8,Public Borewell Mohan kumara main road  Pumping 2hr morning and evening.,#66BD63,MULTIPOINT ((77.5555021241928 13.0335269672735)),MULTIPOINT (77.5555021241928 13.0335269672735),77.5555021241928,13.0335269672735
BW61,12/25/2008,777567.0,1442161.0,5.3,House borewell Mattikere no pumping.,#66BD63,MULTIPOINT ((77.5591711882421 13.0327950722396)),MULTIPOINT (77.5591711882421 13.0327950722396),77.5591711882421,13.0327950722396
BW62,12/25/2008,777545.0,1442222.0,5.0,House borewell Mattikere no pumping.,#66BD63,MULTIPOINT ((77.5589741550826 13.0333481262567)),MULTIPOINT (77.5589741550826 13.0333481262567),77.5589741550826,13.0333481262567
BW63,12/25/2008,777483.0,1442347.0,4.8,Construction House Mattikere no pumping.,#66BD63,MULTIPOINT ((77.5584145205481 13.0344829738725)),MULTIPOINT (77.5584145205481 13.0344829738725),77.5584145205481,13.0344829738725
BW65,12/25/2008,777544.0,1442574.0,4.0,Public Borewell Nethaji nagara Pumping  2hr morning and evening.,#006837,MULTIPOINT ((77.5589976337784 13.0365280516511)),MULTIPOINT (77.5589976337784 13.0365280516511),77.5589976337784,13.0365280516511
BW66,12/25/2008,777624.0,1442449.0,4.5,Yeshodamurthy construction House mattikere  no pumping.,#66BD63,MULTIPOINT ((77.5597231134537 13.0353915629926)),MULTIPOINT (77.5597231134537 13.0353915629926),77.5597231134537,13.0353915629926
BW67,12/25/2008,777626.0,1442329.0,4.2,House Openwell Mattikere no pumping.,#66BD63,MULTIPOINT ((77.5597303924101 13.0343073470094)),MULTIPOINT (77.5597303924101 13.0343073470094),77.5597303924101,13.0343073470094
BW68,12/25/2008,777839.0,1442392.0,5.0,Eswar temple Borewell mattikere no pumping.,#66BD63,MULTIPOINT ((77.5616987413493 13.0348570556552)),MULTIPOINT (77.5616987413493 13.0348570556552),77.5616987413493,13.0348570556552
BW70,12/25/2008,777733.0,1442666.0,4.2,Public BorewellMattikere Pumping  2hr morning and evening.,#66BD63,MULTIPOINT ((77.5607475681682 13.0373419248363)),MULTIPOINT (77.5607475681682 13.0373419248363),77.5607475681682,13.0373419248363
BW71,12/25/2008,777850.0,1442589.0,2.5,"Public Borewell Nethaji Circle, Pumping  2hr morning and evening.",#006837,MULTIPOINT ((77.5618184087286 13.0366356720399)),MULTIPOINT (77.5618184087286 13.0366356720399),77.5618184087286,13.0366356720399
BW72,12/25/2008,778056.0,1442576.0,12.0,"Public Borewell Devasandra under repair.,",#D9EF8B,MULTIPOINT ((77.5637152103405 13.0364994466671)),MULTIPOINT (77.5637152103405 13.0364994466671),77.5637152103405,13.0364994466671
BW73,12/25/2008,777945.0,1442388.0,6.0,House borewell Mattikere no pumping.,#66BD63,MULTIPOINT ((77.5626750094369 13.0348112567548)),MULTIPOINT (77.5626750094369 13.0348112567548),77.5626750094369,13.0348112567548
BW74,12/25/2008,778267.0,1442415.0,12.5,Public Borewell M.S.R. nagara Pumping  2hr morning and evening.,#D9EF8B,MULTIPOINT ((77.5656442930509 13.0350257825064)),MULTIPOINT (77.5656442930509 13.0350257825064),77.5656442930509,13.0350257825064
BW75,12/25/2008,778326.0,1442480.0,14.0,Anjaneya Temple Borewell m.S.R. Nagara  Pumping was morning time only.,#D9EF8B,MULTIPOINT ((77.5661939475066 13.0356075772781)),MULTIPOINT (77.5661939475066 13.0356075772781),77.5661939475066,13.0356075772781
BW76,12/25/2008,778347.0,1442389.0,11.5,Public Borewell 8th main  M.S.R. nagara  under repair.,#D9EF8B,MULTIPOINT ((77.566378956483 13.0347836047861)),MULTIPOINT (77.566378956483 13.0347836047861),77.566378956483,13.0347836047861
BW77,12/25/2008,778400.0,1442502.0,10.6,Opensite borewell B.E.L.Road  no pumping.,#D9EF8B,MULTIPOINT ((77.5668778022927 13.0357995569239)),MULTIPOINT (77.5668778022927 13.0357995569239),77.5668778022927,13.0357995569239
BW79,12/26/2008,777966.0,1441884.0,1.8,temple Openwell Mattikere no pumping.,#006837,MULTIPOINT ((77.5628216235883 13.0302564099982)),MULTIPOINT (77.5628216235883 13.0302564099982),77.5628216235883,13.0302564099982
BW8,12/24/2008,777984.0,1441114.0,6.0,Construction House Subadarapalya Yesawanthpur.,#66BD63,MULTIPOINT ((77.5629158862169 13.0232988986567)),MULTIPOINT (77.5629158862169 13.0232988986567),77.5629158862169,13.0232988986567
BW82,12/26/2008,777913.0,1442093.0,12.5,Public BorewellMattikere Pumping  2hr morning and evening.,#D9EF8B,MULTIPOINT ((77.5623527434265 13.0321492635239)),MULTIPOINT (77.5623527434265 13.0321492635239),77.5623527434265,13.0321492635239
BW83,12/26/2008,777878.0,1442207.0,5.0,Public BorewellMattikere Pumping  2hr morning and evening.,#66BD63,MULTIPOINT ((77.5620408699609 13.0331822844204)),MULTIPOINT (77.5620408699609 13.0331822844204),77.5620408699609,13.0331822844204
BW84,12/26/2008,777977.0,1441970.0,14.0,Public BorewellMattikere pump was taken out from the borewell.,#D9EF8B,MULTIPOINT ((77.5629309680014 13.0310322963498)),MULTIPOINT (77.5629309680014 13.0310322963498),77.5629309680014,13.0310322963498
BW85,12/26/2008,778197.0,1442171.0,12.0,Opensite borewell Mattikere no pumping.,#D9EF8B,MULTIPOINT ((77.5649766301444 13.0328279795067)),MULTIPOINT (77.5649766301444 13.0328279795067),77.5649766301444,13.0328279795067
BW86,12/26/2008,778239.0,1442278.0,13.5,House Borewell m.S.R. Nagara no pumping.,#D9EF8B,MULTIPOINT ((77.5653735579033 13.0337907389385)),MULTIPOINT (77.5653735579033 13.0337907389385),77.5653735579033,13.0337907389385
BW87,12/26/2008,778565.0,1442061.0,13.8,Borewell AGS layout park no pumping.,#D9EF8B,MULTIPOINT ((77.5683569384699 13.0318006825674)),MULTIPOINT (77.5683569384699 13.0318006825674),77.5683569384699,13.0318006825674
BW88,12/26/2008,778648.0,1442016.0,12.9,Public Borewell I.T.I Layout  Pumping  2hr morning and evening.,#D9EF8B,MULTIPOINT ((77.5691174579528 13.0313865876918)),MULTIPOINT (77.5691174579528 13.0313865876918),77.5691174579528,13.0313865876918
BW89,12/26/2008,778659.0,1441952.0,12.0,Public Borewell I.T.I Layout  Pumping  2hr morning and evening.,#D9EF8B,MULTIPOINT ((77.5692128394503 13.0308074350843)),MULTIPOINT (77.5692128394503 13.0308074350843),77.5692128394503,13.0308074350843
BW90,12/26/2008,778528.0,1442215.0,13.2,House Borewell AGS layout no pumping.,#D9EF8B,MULTIPOINT ((77.5680303921529 13.033195231048)),MULTIPOINT (77.5680303921529 13.033195231048),77.5680303921529,13.033195231048
BW91,12/26/2008,778726.0,1442223.0,7.6,Park Borewell jaladarshini layout no pumping.,#66BD63,MULTIPOINT ((77.5698554063542 13.0332494015059)),MULTIPOINT (77.5698554063542 13.0332494015059),77.5698554063542,13.0332494015059
BW92,12/26/2008,778759.0,1442090.0,12.1,Construction borewell house BEL.Road no pumping.,#D9EF8B,MULTIPOINT ((77.5701470467611 13.0320449227718)),MULTIPOINT (77.5701470467611 13.0320449227718),77.5701470467611,13.0320449227718
BW93,12/26/2008,778766.0,1441975.0,14.0,Opensite borewell Bel Raod no pumping.,#D9EF8B,MULTIPOINT ((77.5702008161121 13.0310054252589)),MULTIPOINT (77.5702008161121 13.0310054252589),77.5702008161121,13.0310054252589
BW94,12/26/2008,778912.0,1442112.0,13.9,Public Borewell jaladarshiniLayout  Pumping  2hr morning and evening.,#D9EF8B,MULTIPOINT ((77.5715587527318 13.0322296665804)),MULTIPOINT (77.5715587527318 13.0322296665804),77.5715587527318,13.0322296665804
BW95,12/26/2008,779054.0,1442042.0,13.5,House borewell RMV 2nd Stage no pumping.,#D9EF8B,MULTIPOINT ((77.5728605228481 13.0315843250509)),MULTIPOINT (77.5728605228481 13.0315843250509),77.5728605228481,13.0315843250509
BW96,12/26/2008,779078.0,1441899.0,13.3,Construction borewell house RMV 2 nd Stageno pumping.,#D9EF8B,MULTIPOINT ((77.5730682940526 13.030290334421)),MULTIPOINT (77.5730682940526 13.030290334421),77.5730682940526,13.030290334421
BW97,12/26/2008,778908.0,1441821.0,14.0,House borewell KGE layout. No pumping.,#D9EF8B,MULTIPOINT ((77.5714947486721 13.0296012741242)),MULTIPOINT (77.5714947486721 13.0296012741242),77.5714947486721,13.0296012741242
BW98,12/26/2008,778900.0,1441700.0,13.5,House borewell BEL Circle. No pumping.,#D9EF8B,MULTIPOINT ((77.5714097548194 13.0285089480116)),MULTIPOINT (77.5714097548194 13.0285089480116),77.5714097548194,13.0285089480116
BW99,12/26/2008,779831.0,1441395.0,9.5,Public Borewell Aswath nagara under repair.,#D9EF8B,MULTIPOINT ((77.5799587508474 13.0256684477378)),MULTIPOINT (77.5799587508474 13.0256684477378),77.5799587508474,13.0256684477378
OW10,12/24/2008,777818.0,1441249.0,4.5,House Openwell Near Carmel School deevanarapalya.,#66BD63,MULTIPOINT ((77.5613990408056 13.0245335577574)),MULTIPOINT (77.5613990408056 13.0245335577574),77.5613990408056,13.0245335577574
OW13,12/24/2008,777643.0,1440946.0,4.0,Openwell triveni road.no pumping.,#006837,MULTIPOINT ((77.5597586041866 13.0218123033107)),MULTIPOINT (77.5597586041866 13.0218123033107),77.5597586041866,13.0218123033107
OW15,12/24/2008,777759.0,1441282.0,5.0,Openwell Gokul Extension no pumping.,#66BD63,MULTIPOINT ((77.5608585259279 13.0248370399324)),MULTIPOINT (77.5608585259279 13.0248370399324),77.5608585259279,13.0248370399324
OW18,12/24/2008,777812.0,1441570.0,2.0,Openwell Gokul Extension No pumping.,#006837,MULTIPOINT ((77.5613735811091 13.0274338929068)),MULTIPOINT (77.5613735811091 13.0274338929068),77.5613735811091,13.0274338929068
OW20,12/24/2008,777758.0,1441552.0,4.5,Openwell House Gokul Extension No pumping.,#66BD63,MULTIPOINT ((77.5608743898634 13.0272762065365)),MULTIPOINT (77.5608743898634 13.0272762065365),77.5608743898634,13.0272762065365
OW22,12/24/2008,777702.0,1441653.0,5.6,Public Borewell  Gokul extensionr.Pumping 2 Hr Morning and evening.,#66BD63,MULTIPOINT ((77.5603678242339 13.02819370145)),MULTIPOINT (77.5603678242339 13.02819370145),77.5603678242339,13.02819370145
OW30,12/24/2008,777236.0,1441707.0,2.2,Openwell Opensite Gokul 2 nd phase.no pumping.,#006837,MULTIPOINT ((77.5560794011758 13.028723918806)),MULTIPOINT (77.5560794011758 13.028723918806),77.5560794011758,13.028723918806
OW4,12/24/2008,777664.0,1440858.0,3.5,Openwell House Yesawanthpur.,#006837,MULTIPOINT ((77.5599439123555 13.0210154334512)),MULTIPOINT (77.5599439123555 13.0210154334512),77.5599439123555,13.0210154334512
OW40,12/24/2008,777253.0,1440990.0,2.1,House Openwell L.N.Colony YPR.no pumping.,#006837,MULTIPOINT ((77.5561695593355 13.0222452486153)),MULTIPOINT (77.5561695593355 13.0222452486153),77.5561695593355,13.0222452486153
OW41,12/25/2008,777166.0,1440861.0,2.0,"House sudhir openwell YPR.no pumping,.",#006837,MULTIPOINT ((77.5553560624211 13.0210878119362)),MULTIPOINT (77.5553560624211 13.0210878119362),77.5553560624211,13.0210878119362
OW52,12/25/2008,777107.0,1441644.0,2.0,Openwell house L.I.C. Colony no pumping.,#006837,MULTIPOINT ((77.5548850327245 13.0281665240058)),MULTIPOINT (77.5548850327245 13.0281665240058),77.5548850327245,13.0281665240058
OW54,12/25/2008,777392.0,1441731.0,3.5,house Borewell H.M.T.Layout. No pumping.,#006837,MULTIPOINT ((77.557518917945 13.0289265392373)),MULTIPOINT (77.557518917945 13.0289265392373),77.557518917945,13.0289265392373
OW64,12/25/2008,777537.0,1442417.0,2.0,House Openwell Mattikere no pumping.,#006837,MULTIPOINT ((77.5589185558876 13.0351104108008)),MULTIPOINT (77.5589185558876 13.0351104108008),77.5589185558876,13.0351104108008
OW69,12/25/2008,777758.0,1442447.0,3.0,House Openwell Mattikere no pumping.,#006837,MULTIPOINT ((77.5609575525195 13.0353612866732)),MULTIPOINT (77.5609575525195 13.0353612866732),77.5609575525195,13.0353612866732
OW7,12/24/2008,777970.0,1440853.0,1.2,Openwell House Yesawanthpur.No pumping.,#006837,MULTIPOINT ((77.5627626502933 13.0209424041258)),MULTIPOINT (77.5627626502933 13.0209424041258),77.5627626502933,13.0209424041258
OW80,12/26/2008,777891.0,1441863.0,14.0,House borewell Mattikere no pumping.,#D9EF8B,MULTIPOINT ((77.5621286654809 13.0300735408834)),MULTIPOINT (77.5621286654809 13.0300735408834),77.5621286654809,13.0300735408834
OW81,12/26/2008,777770.0,1442049.0,4.5,House Openwell Mattikere no pumping.,#66BD63,MULTIPOINT ((77.5610311255313 13.0317648176151)),MULTIPOINT (77.5610311255313 13.0317648176151),77.5610311255313,13.0317648176151
OW9,12/24/2008,777942.0,1441182.0,5.6,Church Open well Subedarapalya.,#66BD63,MULTIPOINT ((77.5625352523209 13.0239170104662)),MULTIPOINT (77.5625352523209 13.0239170104662),77.5625352523209,13.0239170104662
BW147,12/29/2008,778887.0,1442356.0,13.5,IISC- Quatrs-1,#D9EF8B,MULTIPOINT ((77.571351185327 13.034436135922)),MULTIPOINT (77.571351185327 13.034436135922),77.571351185327,13.034436135922
BW148,12/29/2008,778934.0,1442224.0,13.9,IISC- Quatrs-2,#D9EF8B,MULTIPOINT ((77.5717719001657 13.0332394091902)),MULTIPOINT (77.5717719001657 13.0332394091902),77.5717719001657,13.0332394091902
BW149,12/29/2008,778846.0,1442203.0,13.3,IISC- Quatrs-3,#D9EF8B,MULTIPOINT ((77.5709591564512 13.0330577560541)),MULTIPOINT (77.5709591564512 13.0330577560541),77.5709591564512,13.0330577560541
CPRI- 1,12/26/2008,778915.0,1441241.0,17.2,,#F46D43,MULTIPOINT ((77.5715051442015 13.0243611825836)),MULTIPOINT (77.5715051442015 13.0243611825836),77.5715051442015,13.0243611825836
CPRI -4,12/26/2008,779082.0,1440573.0,4.5,,#66BD63,MULTIPOINT ((77.5729814225029 13.0183115105359)),MULTIPOINT (77.5729814225029 13.0183115105359),77.5729814225029,13.0183115105359
CPRI-2,12/26/2008,778955.0,1441358.0,24.0,Pumping was on while measuring.,#F46D43,MULTIPOINT ((77.5718845818425 13.0254144486365)),MULTIPOINT (77.5718845818425 13.0254144486365),77.5718845818425,13.0254144486365
CPRI-3,12/26/2008,778927.0,1441549.0,18.0,Under repair.,#F46D43,MULTIPOINT ((77.5716444278143 13.0271424146848)),MULTIPOINT (77.5716444278143 13.0271424146848),77.5716444278143,13.0271424146848
JN GUEST HOUSE,12/31/2008,777599.0,1440365.0,3.6,,#006837,MULTIPOINT ((77.559299326187 13.0165677686207)),MULTIPOINT (77.559299326187 13.0165677686207),77.559299326187,13.0165677686207
JN TATA AUDI P,12/31/2008,778602.0,1440020.0,1.9,,#006837,MULTIPOINT ((77.5685077504191 13.0133598044639)),MULTIPOINT (77.5685077504191 13.0133598044639),77.5685077504191,13.0133598044639
JNT BEHIND,12/31/2008,778535.0,1440003.0,2.7,,#006837,MULTIPOINT ((77.5678889146292 13.0132123468615)),MULTIPOINT (77.5678889146292 13.0132123468615),77.5678889146292,13.0132123468615
KEB,1/1/2009,779006.0,1440585.0,1.6,,#006837,MULTIPOINT ((77.5722823610051 13.018426861826)),MULTIPOINT (77.5722823610051 13.018426861826),77.5722823610051,13.018426861826
